"","x"
"9955","no"
"9956","no"
"9957","no"
"9958","no"
"9959","no"
"9960","yes"
"9961","yes"
"9962","yes"
"9963","no"
"9964","yes"
"9965","no"
"9966","yes"
"9967","yes"
"9968","yes"
"9969","no"
"9970","yes"
"9971","no"
"9972","no"
"9973","no"
"9974","yes"
"9975","yes"
"9976","no"
"9977","no"
"9978","yes"
"9979","no"
"9980","no"
"9981","no"
"9982","no"
"9983","no"
"9984","no"
"9985","no"
"9986","yes"
"9987","yes"
"9988","no"
"9989","no"
"9990","no"
"9991","yes"
"9992","no"
"9993","no"
"9994","no"
"9995","no"
"9996","no"
"9997","no"
"9998","yes"
"9999","no"
"10000","yes"
"10001","no"
"10002","yes"
"10003","no"
"10004","no"
"10005","yes"
"10006","yes"
"10007","yes"
"10008","no"
"10009","no"
"10010","no"
"10011","no"
"10012","yes"
"10013","no"
"10014","no"
"10015","no"
"10016","no"
"10017","yes"
"10018","yes"
"10019","no"
"10020","no"
"10021","no"
"10022","no"
"10023","no"
"10024","yes"
"10025","no"
"10026","yes"
"10027","yes"
"10028","yes"
"10029","yes"
"10030","no"
"10031","no"
"10032","yes"
"10033","yes"
"10034","no"
"10035","no"
"10036","no"
"10037","no"
"10038","yes"
"10039","no"
"10040","no"
"10041","yes"
"10042","no"
"10043","no"
"10044","no"
"10045","no"
"10046","no"
"10047","no"
"10048","no"
"10049","no"
"10050","no"
"10051","no"
"10052","no"
"10053","yes"
"10054","yes"
"10055","no"
"10056","yes"
"10057","no"
"10058","no"
"10059","yes"
"10060","no"
"10061","no"
"10062","no"
"10063","yes"
"10064","no"
"10065","yes"
"10066","yes"
"10067","yes"
"10068","no"
"10069","no"
"10070","no"
"10071","no"
"10072","yes"
"10073","yes"
"10074","yes"
"10075","no"
"10076","yes"
"10077","yes"
"10078","yes"
"10079","yes"
"10080","no"
"10081","no"
"10082","yes"
"10083","no"
"10084","no"
"10085","yes"
"10086","no"
"10087","no"
"10088","no"
"10089","no"
"10090","no"
"10091","yes"
"10092","no"
"10093","no"
"10094","no"
"10095","no"
"10096","yes"
"10097","no"
"10098","yes"
"10099","yes"
"10100","no"
"10101","no"
"10102","no"
"10103","yes"
"10104","yes"
"10105","no"
"10106","no"
"10107","no"
"10108","no"
"10109","yes"
"10110","no"
"10111","no"
"10112","yes"
"10113","no"
"10114","no"
"10115","no"
"10116","no"
"10117","no"
"10118","no"
"10119","no"
"10120","yes"
"10121","no"
"10122","no"
"10123","yes"
"10124","no"
"10125","no"
"10126","no"
"10127","no"
"10128","yes"
"10129","no"
"10130","no"
"10131","no"
"10132","no"
"10133","yes"
"10134","no"
"10135","no"
"10136","no"
"10137","yes"
"10138","yes"
"10139","no"
"10140","no"
"10141","no"
"10142","no"
"10143","no"
"10144","no"
"10145","no"
"10146","no"
"10147","yes"
"10148","no"
"10149","no"
"10150","no"
"10151","no"
"10152","yes"
"10153","yes"
"10154","yes"
"10155","no"
"10156","yes"
"10157","yes"
"10158","yes"
"10159","yes"
"10160","yes"
"10161","yes"
"10162","yes"
"10163","no"
"10164","yes"
"10165","no"
"10166","no"
"10167","yes"
"10168","yes"
"10169","yes"
"10170","yes"
"10171","yes"
"10172","no"
"10173","yes"
"10174","no"
"10175","yes"
"10176","yes"
"10177","yes"
"10178","yes"
"10179","no"
"10180","no"
"10181","yes"
"10182","yes"
"10183","yes"
"10184","no"
"10185","yes"
"10186","no"
"10187","no"
"10188","no"
"10189","no"
"10190","yes"
"10191","yes"
"10192","no"
"10193","yes"
"10194","no"
"10195","yes"
"10196","no"
"10197","yes"
"10198","no"
"10199","no"
"10200","yes"
"10201","no"
"10202","no"
"10203","yes"
"10204","no"
"10205","yes"
"10206","yes"
"10207","yes"
"10208","yes"
"10209","no"
"10210","yes"
"10211","yes"
"10212","yes"
"10213","yes"
"10214","yes"
"10215","yes"
"10216","no"
"10217","yes"
"10218","yes"
"10219","yes"
"10220","yes"
"10221","yes"
"10222","yes"
"10223","no"
"10224","yes"
"10225","yes"
"10226","no"
"10227","no"
"10228","no"
"10229","no"
"10230","no"
"10231","yes"
"10232","yes"
"10233","yes"
"10234","yes"
"10235","no"
"10236","yes"
"10237","yes"
"10238","yes"
"10239","yes"
"10240","yes"
"10241","yes"
"10242","yes"
"10243","yes"
"10244","yes"
"10245","no"
"10246","yes"
"10247","yes"
"10248","yes"
"10249","no"
"10250","yes"
"10251","yes"
"10252","yes"
"10253","yes"
"10254","yes"
"10255","no"
"10256","yes"
"10257","no"
"10258","no"
"10259","yes"
"10260","no"
"10261","yes"
"10262","no"
"10263","yes"
"10264","yes"
"10265","no"
"10266","no"
"10267","yes"
"10268","no"
"10269","yes"
"10270","yes"
"10271","yes"
"10272","yes"
"10273","yes"
"10274","yes"
"10275","yes"
"10276","yes"
"10277","yes"
"10278","no"
"10279","no"
"10280","yes"
"10281","no"
"10282","yes"
"10283","no"
"10284","no"
"10285","no"
"10286","no"
"10287","no"
"10288","yes"
"10289","no"
"10290","no"
"10291","no"
"10292","no"
"10293","no"
"10294","no"
"10295","yes"
"10296","no"
"10297","yes"
"10298","yes"
"10299","no"
"10300","no"
"10301","no"
"10302","yes"
"10303","no"
"10304","no"
"10305","no"
"10306","no"
"10307","no"
"10308","no"
"10309","no"
"10310","no"
"10311","no"
"10312","no"
"10313","yes"
"10314","no"
"10315","no"
"10316","no"
"10317","no"
"10318","no"
"10319","yes"
"10320","no"
"10321","yes"
"10322","no"
"10323","no"
"10324","yes"
"10325","no"
"10326","yes"
"10327","yes"
"10328","yes"
"10329","no"
"10330","no"
"10331","no"
"10332","no"
"10333","no"
"10334","no"
"10335","no"
"10336","no"
"10337","yes"
"10338","yes"
"10339","no"
"10340","yes"
"10341","no"
"10342","no"
"10343","yes"
"10344","yes"
"10345","yes"
"10346","no"
"10347","no"
"10348","no"
"10349","no"
"10350","no"
"10351","no"
"10352","no"
"10353","no"
"10354","no"
"10355","yes"
"10356","no"
"10357","no"
"10358","no"
"10359","no"
"10360","no"
"10361","no"
"10362","no"
"10363","no"
"10364","yes"
"10365","no"
"10366","yes"
"10367","no"
"10368","yes"
"10369","no"
"10370","no"
"10371","no"
"10372","no"
"10373","no"
"10374","no"
"10375","no"
"10376","no"
"10377","no"
"10378","no"
"10379","yes"
"10380","yes"
"10381","yes"
"10382","yes"
"10383","no"
"10384","no"
"10385","no"
"10386","no"
"10387","no"
"10388","no"
"10389","yes"
"10390","no"
"10391","no"
"10392","no"
"10393","no"
"10394","no"
"10395","no"
"10396","no"
"10397","yes"
"10398","yes"
"10399","no"
"10400","no"
"10401","yes"
"10402","no"
"10403","no"
"10404","no"
"10405","no"
"10406","no"
"10407","no"
"10408","no"
"10409","no"
"10410","no"
"10411","no"
"10412","no"
"10413","no"
"10414","no"
"10415","no"
"10416","no"
"10417","no"
"10418","no"
"10419","no"
"10420","no"
"10421","no"
"10422","no"
"10423","yes"
"10424","no"
"10425","yes"
"10426","yes"
"10427","no"
"10428","no"
"10429","yes"
"10430","yes"
"10431","no"
"10432","no"
"10433","yes"
"10434","no"
"10435","no"
"10436","yes"
"10437","no"
"10438","no"
"10439","no"
"10440","no"
"10441","no"
"10442","no"
"10443","yes"
"10444","no"
"10445","no"
"10446","no"
"10447","no"
"10448","no"
"10449","no"
"10450","no"
"10451","no"
"10452","no"
"10453","yes"
"10454","no"
"10455","no"
"10456","no"
"10457","yes"
"10458","no"
"10459","no"
"10460","no"
"10461","no"
"10462","yes"
"10463","no"
"10464","no"
"10465","yes"
"10466","yes"
"10467","no"
"10468","no"
"10469","no"
"10470","yes"
"10471","no"
"10472","no"
"10473","no"
"10474","no"
"10475","no"
"10476","no"
"10477","no"
"10478","yes"
"10479","no"
"10480","no"
"10481","no"
"10482","no"
"10483","no"
"10484","no"
"10485","no"
"10486","no"
"10487","no"
"10488","no"
"10489","no"
"10490","no"
"10491","no"
"10492","no"
"10493","no"
"10494","yes"
"10495","no"
"10496","no"
"10497","no"
"10498","no"
"10499","yes"
"10500","no"
"10501","yes"
"10502","no"
"10503","no"
"10504","no"
"10505","no"
"10506","yes"
"10507","yes"
"10508","no"
"10509","no"
"10510","no"
"10511","no"
"10512","yes"
"10513","yes"
"10514","no"
"10515","no"
"10516","no"
"10517","yes"
"10518","no"
"10519","no"
"10520","no"
"10521","yes"
"10522","no"
"10523","no"
"10524","no"
"10525","no"
"10526","yes"
"10527","no"
"10528","no"
"10529","no"
"10530","yes"
"10531","no"
"10532","no"
"10533","no"
"10534","no"
"10535","no"
"10536","no"
"10537","no"
"10538","no"
"10539","no"
"10540","no"
"10541","no"
"10542","yes"
"10543","no"
"10544","no"
"10545","no"
"10546","no"
"10547","no"
"10548","yes"
"10549","no"
"10550","no"
"10551","yes"
"10552","no"
"10553","no"
"10554","no"
"10555","no"
"10556","yes"
"10557","no"
"10558","no"
"10559","no"
"10560","no"
"10561","no"
"10562","no"
"10563","no"
"10564","no"
"10565","no"
"10566","yes"
"10567","no"
"10568","no"
"10569","no"
"10570","no"
"10571","no"
"10572","no"
"10573","no"
"10574","no"
"10575","yes"
"10576","no"
"10577","yes"
"10578","no"
"10579","no"
"10580","yes"
"10581","yes"
"10582","no"
"10583","yes"
"10584","yes"
"10585","no"
"10586","no"
"10587","no"
"10588","no"
"10589","no"
"10590","no"
"10591","no"
"10592","yes"
"10593","yes"
"10594","no"
"10595","no"
"10596","no"
"10597","no"
"10598","no"
"10599","no"
"10600","no"
"10601","yes"
"10602","yes"
"10603","no"
"10604","no"
"10605","no"
"10606","no"
"10607","no"
"10608","no"
"10609","no"
"10610","yes"
"10611","no"
"10612","no"
"10613","yes"
"10614","no"
"10615","no"
"10616","no"
"10617","no"
"10618","no"
"10619","no"
"10620","no"
"10621","no"
"10622","yes"
"10623","no"
"10624","no"
"10625","no"
"10626","no"
"10627","no"
"10628","no"
"10629","no"
"10630","no"
"10631","no"
"10632","no"
"10633","no"
"10634","no"
"10635","no"
"10636","no"
"10637","no"
"10638","no"
"10639","no"
"10640","yes"
"10641","no"
"10642","no"
"10643","no"
"10644","no"
"10645","no"
"10646","yes"
"10647","yes"
"10648","no"
"10649","yes"
"10650","yes"
"10651","no"
"10652","yes"
"10653","yes"
"10654","yes"
"10655","no"
"10656","yes"
"10657","no"
"10658","no"
"10659","no"
"10660","no"
"10661","no"
"10662","no"
"10663","yes"
"10664","no"
"10665","no"
"10666","no"
"10667","no"
"10668","no"
"10669","no"
"10670","no"
"10671","yes"
"10672","no"
"10673","no"
"10674","no"
"10675","no"
"10676","no"
"10677","no"
"10678","no"
"10679","yes"
"10680","no"
"10681","no"
"10682","no"
"10683","no"
"10684","no"
"10685","no"
"10686","yes"
"10687","no"
"10688","yes"
"10689","no"
"10690","no"
"10691","yes"
"10692","no"
"10693","yes"
"10694","no"
"10695","yes"
"10696","no"
"10697","no"
"10698","no"
"10699","yes"
"10700","no"
"10701","no"
"10702","no"
"10703","yes"
"10704","no"
"10705","no"
"10706","no"
"10707","no"
"10708","no"
"10709","no"
"10710","no"
"10711","no"
"10712","no"
"10713","no"
"10714","no"
"10715","no"
"10716","no"
"10717","no"
"10718","no"
"10719","no"
"10720","no"
"10721","no"
"10722","no"
"10723","no"
"10724","no"
"10725","no"
"10726","no"
"10727","no"
"10728","no"
"10729","no"
"10730","yes"
"10731","no"
"10732","no"
"10733","no"
"10734","yes"
"10735","no"
"10736","no"
"10737","yes"
"10738","no"
"10739","no"
"10740","no"
"10741","yes"
"10742","no"
"10743","no"
"10744","no"
"10745","yes"
"10746","yes"
"10747","yes"
"10748","no"
"10749","yes"
"10750","no"
"10751","no"
"10752","no"
"10753","no"
"10754","no"
"10755","no"
"10756","yes"
"10757","no"
"10758","no"
"10759","no"
"10760","no"
"10761","yes"
"10762","no"
"10763","no"
"10764","yes"
"10765","no"
"10766","no"
"10767","no"
"10768","yes"
"10769","yes"
"10770","no"
"10771","no"
"10772","no"
"10773","no"
"10774","no"
"10775","no"
"10776","no"
"10777","no"
"10778","no"
"10779","no"
"10780","no"
"10781","no"
"10782","no"
"10783","no"
"10784","no"
"10785","no"
"10786","no"
"10787","no"
"10788","no"
"10789","no"
"10790","yes"
"10791","no"
"10792","yes"
"10793","no"
"10794","no"
"10795","yes"
"10796","no"
"10797","no"
"10798","no"
"10799","no"
"10800","yes"
"10801","no"
"10802","no"
"10803","no"
"10804","yes"
"10805","no"
"10806","no"
"10807","no"
"10808","no"
"10809","yes"
"10810","no"
"10811","no"
"10812","yes"
"10813","no"
"10814","no"
"10815","yes"
"10816","yes"
"10817","no"
"10818","no"
"10819","no"
"10820","no"
"10821","no"
"10822","no"
"10823","yes"
"10824","yes"
"10825","no"
"10826","yes"
"10827","no"
"10828","no"
"10829","no"
"10830","no"
"10831","no"
"10832","no"
"10833","no"
"10834","no"
"10835","no"
"10836","no"
"10837","no"
"10838","no"
"10839","no"
"10840","no"
"10841","no"
"10842","no"
"10843","yes"
"10844","yes"
"10845","no"
"10846","no"
"10847","no"
"10848","yes"
"10849","no"
"10850","yes"
"10851","no"
"10852","yes"
"10853","no"
"10854","yes"
"10855","no"
"10856","no"
"10857","no"
"10858","no"
"10859","no"
"10860","no"
"10861","no"
"10862","no"
"10863","no"
"10864","no"
"10865","no"
"10866","yes"
"10867","no"
"10868","no"
"10869","no"
"10870","no"
"10871","yes"
"10872","yes"
"10873","no"
"10874","no"
"10875","yes"
"10876","no"
"10877","yes"
"10878","yes"
"10879","no"
"10880","no"
"10881","yes"
"10882","yes"
"10883","no"
"10884","yes"
"10885","no"
"10886","no"
"10887","yes"
"10888","no"
"10889","no"
"10890","no"
"10891","no"
"10892","no"
"10893","no"
"10894","no"
"10895","no"
"10896","no"
"10897","no"
"10898","no"
"10899","yes"
"10900","yes"
"10901","no"
"10902","no"
"10903","no"
"10904","no"
"10905","yes"
"10906","no"
"10907","no"
"10908","no"
"10909","no"
"10910","no"
"10911","yes"
"10912","no"
"10913","no"
"10914","no"
"10915","no"
"10916","yes"
"10917","no"
"10918","no"
"10919","no"
"10920","no"
"10921","no"
"10922","no"
"10923","yes"
"10924","no"
"10925","yes"
"10926","no"
"10927","no"
"10928","no"
"10929","yes"
"10930","no"
"10931","no"
"10932","no"
"10933","yes"
"10934","no"
"10935","no"
"10936","no"
"10937","no"
"10938","no"
"10939","no"
"10940","no"
"10941","no"
"10942","no"
"10943","no"
"10944","yes"
"10945","no"
"10946","yes"
"10947","no"
"10948","no"
"10949","no"
"10950","no"
"10951","no"
"10952","no"
"10953","no"
"10954","no"
"10955","no"
"10956","no"
"10957","no"
"10958","no"
"10959","no"
"10960","yes"
"10961","no"
"10962","yes"
"10963","no"
"10964","no"
"10965","no"
"10966","no"
"10967","no"
"10968","no"
"10969","no"
"10970","no"
"10971","no"
"10972","no"
"10973","yes"
"10974","no"
"10975","yes"
"10976","yes"
"10977","yes"
"10978","no"
"10979","no"
"10980","yes"
"10981","yes"
"10982","no"
"10983","no"
"10984","yes"
"10985","no"
"10986","yes"
"10987","no"
"10988","yes"
"10989","yes"
"10990","no"
"10991","no"
"10992","no"
"10993","no"
"10994","no"
"10995","no"
"10996","yes"
"10997","no"
"10998","no"
"10999","no"
"11000","no"
"11001","yes"
"11002","no"
"11003","no"
"11004","no"
"11005","no"
"11006","no"
"11007","no"
"11008","yes"
"11009","no"
"11010","no"
"11011","no"
"11012","no"
"11013","no"
"11014","no"
"11015","no"
"11016","no"
"11017","yes"
"11018","yes"
"11019","no"
"11020","no"
"11021","yes"
"11022","yes"
"11023","no"
"11024","no"
"11025","no"
"11026","no"
"11027","yes"
"11028","no"
"11029","no"
"11030","no"
"11031","no"
"11032","no"
"11033","yes"
"11034","no"
"11035","yes"
"11036","no"
"11037","yes"
"11038","no"
"11039","yes"
"11040","no"
"11041","no"
"11042","yes"
"11043","no"
"11044","no"
"11045","no"
"11046","yes"
"11047","no"
"11048","no"
"11049","no"
"11050","no"
"11051","no"
"11052","no"
"11053","yes"
"11054","no"
"11055","no"
"11056","yes"
"11057","no"
"11058","yes"
"11059","no"
"11060","no"
"11061","yes"
"11062","no"
"11063","no"
"11064","no"
"11065","no"
"11066","yes"
"11067","yes"
"11068","no"
"11069","no"
"11070","yes"
"11071","no"
"11072","yes"
"11073","no"
"11074","no"
"11075","no"
"11076","no"
"11077","no"
"11078","no"
"11079","no"
"11080","yes"
"11081","no"
"11082","no"
"11083","no"
"11084","no"
"11085","no"
"11086","no"
"11087","no"
"11088","yes"
"11089","no"
"11090","yes"
"11091","no"
"11092","no"
"11093","no"
"11094","yes"
"11095","no"
"11096","no"
"11097","no"
"11098","no"
"11099","no"
"11100","no"
"11101","no"
"11102","yes"
"11103","no"
"11104","no"
"11105","yes"
"11106","no"
"11107","no"
"11108","yes"
"11109","no"
"11110","no"
"11111","no"
"11112","no"
"11113","no"
"11114","no"
"11115","no"
"11116","no"
"11117","no"
"11118","no"
"11119","yes"
"11120","no"
"11121","yes"
"11122","no"
"11123","yes"
"11124","no"
"11125","no"
"11126","no"
"11127","no"
"11128","no"
"11129","no"
"11130","no"
"11131","no"
"11132","no"
"11133","yes"
"11134","no"
"11135","yes"
"11136","no"
"11137","no"
"11138","no"
"11139","no"
"11140","no"
"11141","yes"
"11142","no"
"11143","yes"
"11144","yes"
"11145","no"
"11146","yes"
"11147","no"
"11148","no"
"11149","no"
"11150","no"
"11151","no"
"11152","yes"
"11153","no"
"11154","no"
"11155","no"
"11156","yes"
"11157","no"
"11158","no"
"11159","no"
"11160","no"
"11161","no"
"11162","no"
"11163","no"
"11164","no"
"11165","no"
"11166","no"
"11167","no"
"11168","no"
"11169","yes"
"11170","no"
"11171","yes"
"11172","yes"
"11173","no"
"11174","yes"
"11175","no"
"11176","no"
"11177","no"
"11178","yes"
"11179","no"
"11180","no"
"11181","no"
"11182","no"
"11183","yes"
"11184","yes"
"11185","no"
"11186","no"
"11187","no"
"11188","no"
"11189","no"
"11190","yes"
"11191","no"
"11192","no"
"11193","yes"
"11194","no"
"11195","no"
"11196","yes"
"11197","no"
"11198","yes"
"11199","yes"
"11200","yes"
"11201","no"
"11202","no"
"11203","no"
"11204","no"
"11205","no"
"11206","no"
"11207","no"
"11208","yes"
"11209","no"
"11210","no"
"11211","no"
"11212","yes"
"11213","no"
"11214","no"
"11215","no"
"11216","yes"
"11217","yes"
"11218","no"
"11219","no"
"11220","no"
"11221","no"
"11222","yes"
"11223","no"
"11224","yes"
"11225","no"
"11226","no"
"11227","yes"
"11228","yes"
"11229","yes"
"11230","no"
"11231","no"
"11232","no"
"11233","no"
"11234","no"
"11235","no"
"11236","yes"
"11237","no"
"11238","no"
"11239","no"
"11240","yes"
"11241","yes"
"11242","no"
"11243","no"
"11244","no"
"11245","no"
"11246","no"
"11247","no"
"11248","no"
"11249","yes"
"11250","no"
"11251","no"
"11252","no"
"11253","yes"
"11254","no"
"11255","no"
"11256","no"
"11257","no"
"11258","no"
"11259","no"
"11260","no"
"11261","yes"
"11262","no"
"11263","yes"
"11264","no"
"11265","no"
"11266","no"
"11267","no"
"11268","yes"
"11269","no"
"11270","no"
"11271","no"
"11272","no"
"11273","no"
"11274","yes"
"11275","no"
"11276","no"
"11277","no"
"11278","no"
"11279","no"
"11280","no"
"11281","no"
"11282","no"
"11283","no"
"11284","yes"
"11285","no"
"11286","yes"
"11287","no"
"11288","no"
"11289","no"
"11290","yes"
"11291","no"
"11292","no"
"11293","no"
"11294","no"
"11295","no"
"11296","no"
"11297","yes"
"11298","no"
"11299","no"
"11300","no"
"11301","no"
"11302","no"
"11303","no"
"11304","no"
"11305","no"
"11306","yes"
"11307","no"
"11308","no"
"11309","yes"
"11310","no"
"11311","no"
"11312","no"
"11313","yes"
"11314","no"
"11315","yes"
"11316","no"
"11317","no"
"11318","no"
"11319","no"
"11320","yes"
"11321","yes"
"11322","yes"
"11323","no"
"11324","yes"
"11325","no"
"11326","no"
"11327","yes"
"11328","yes"
"11329","no"
"11330","yes"
"11331","no"
"11332","no"
"11333","no"
"11334","no"
"11335","no"
"11336","no"
"11337","no"
"11338","no"
"11339","yes"
"11340","no"
"11341","no"
"11342","no"
"11343","no"
"11344","no"
"11345","no"
"11346","no"
"11347","no"
"11348","no"
"11349","no"
"11350","yes"
"11351","yes"
"11352","yes"
"11353","no"
"11354","no"
"11355","no"
"11356","no"
"11357","no"
"11358","yes"
"11359","yes"
"11360","no"
"11361","no"
"11362","no"
"11363","no"
"11364","no"
"11365","yes"
"11366","no"
"11367","no"
"11368","no"
"11369","no"
"11370","no"
"11371","no"
"11372","no"
"11373","no"
"11374","no"
"11375","no"
"11376","no"
"11377","no"
"11378","yes"
"11379","no"
"11380","no"
"11381","no"
"11382","no"
"11383","no"
"11384","no"
"11385","no"
"11386","yes"
"11387","no"
"11388","yes"
"11389","yes"
"11390","yes"
"11391","no"
"11392","yes"
"11393","no"
"11394","no"
"11395","no"
"11396","no"
"11397","no"
"11398","no"
"11399","no"
"11400","no"
"11401","yes"
"11402","no"
"11403","yes"
"11404","yes"
"11405","no"
"11406","yes"
"11407","no"
"11408","no"
"11409","no"
"11410","no"
"11411","yes"
"11412","no"
"11413","no"
"11414","no"
"11415","yes"
"11416","no"
"11417","yes"
"11418","no"
"11419","no"
"11420","no"
"11421","no"
"11422","yes"
"11423","yes"
"11424","no"
"11425","no"
"11426","no"
"11427","yes"
"11428","no"
"11429","no"
"11430","no"
"11431","no"
"11432","no"
"11433","no"
"11434","no"
"11435","no"
"11436","no"
"11437","no"
"11438","no"
"11439","no"
"11440","no"
"11441","no"
"11442","no"
"11443","no"
"11444","no"
"11445","no"
"11446","no"
"11447","no"
"11448","no"
"11449","yes"
"11450","no"
"11451","no"
"11452","yes"
"11453","no"
"11454","no"
"11455","no"
"11456","no"
"11457","no"
"11458","yes"
"11459","no"
"11460","no"
"11461","yes"
"11462","no"
"11463","no"
"11464","no"
"11465","no"
"11466","no"
"11467","no"
"11468","no"
"11469","yes"
"11470","no"
"11471","no"
"11472","no"
"11473","yes"
"11474","yes"
"11475","no"
"11476","no"
"11477","no"
"11478","yes"
"11479","yes"
"11480","no"
"11481","no"
"11482","yes"
"11483","no"
"11484","no"
"11485","no"
"11486","no"
"11487","yes"
"11488","no"
"11489","yes"
"11490","yes"
"11491","no"
"11492","no"
"11493","no"
"11494","no"
"11495","yes"
"11496","no"
"11497","no"
"11498","no"
"11499","yes"
"11500","yes"
"11501","no"
"11502","no"
"11503","no"
"11504","yes"
"11505","no"
"11506","yes"
"11507","no"
"11508","no"
"11509","no"
"11510","yes"
"11511","no"
"11512","no"
"11513","no"
"11514","no"
"11515","yes"
"11516","no"
"11517","yes"
"11518","yes"
"11519","no"
"11520","no"
"11521","no"
"11522","no"
"11523","no"
"11524","no"
"11525","no"
"11526","no"
"11527","no"
"11528","yes"
"11529","no"
"11530","no"
"11531","no"
"11532","yes"
"11533","no"
"11534","no"
"11535","no"
"11536","yes"
"11537","no"
"11538","no"
"11539","yes"
"11540","no"
"11541","no"
"11542","yes"
"11543","yes"
"11544","no"
"11545","yes"
"11546","yes"
"11547","yes"
"11548","no"
"11549","yes"
"11550","no"
"11551","no"
"11552","no"
"11553","yes"
"11554","no"
"11555","yes"
"11556","no"
"11557","no"
"11558","no"
"11559","no"
"11560","no"
"11561","yes"
"11562","yes"
"11563","yes"
"11564","no"
"11565","no"
"11566","no"
"11567","yes"
"11568","no"
"11569","no"
"11570","no"
"11571","yes"
"11572","no"
"11573","no"
"11574","no"
"11575","yes"
"11576","no"
"11577","no"
"11578","yes"
"11579","no"
"11580","no"
"11581","no"
"11582","no"
"11583","yes"
"11584","no"
"11585","no"
"11586","no"
"11587","no"
"11588","no"
"11589","yes"
"11590","no"
"11591","no"
"11592","yes"
"11593","yes"
"11594","yes"
"11595","no"
"11596","no"
"11597","no"
"11598","no"
"11599","no"
"11600","no"
"11601","yes"
"11602","no"
"11603","no"
"11604","no"
"11605","no"
"11606","yes"
"11607","yes"
"11608","no"
"11609","no"
"11610","no"
"11611","no"
"11612","no"
"11613","no"
"11614","yes"
"11615","no"
"11616","yes"
"11617","no"
"11618","yes"
"11619","no"
"11620","no"
"11621","yes"
"11622","no"
"11623","no"
"11624","no"
"11625","no"
"11626","no"
"11627","no"
"11628","yes"
"11629","no"
"11630","yes"
"11631","no"
"11632","no"
"11633","no"
"11634","no"
"11635","yes"
"11636","no"
"11637","no"
"11638","no"
"11639","no"
"11640","no"
"11641","no"
"11642","no"
"11643","no"
"11644","no"
"11645","no"
"11646","no"
"11647","no"
"11648","no"
"11649","no"
"11650","no"
"11651","no"
"11652","no"
"11653","no"
"11654","no"
"11655","yes"
"11656","no"
"11657","no"
"11658","no"
"11659","yes"
"11660","no"
"11661","yes"
"11662","yes"
"11663","no"
"11664","no"
"11665","no"
"11666","no"
"11667","no"
"11668","no"
"11669","yes"
"11670","no"
"11671","no"
"11672","no"
"11673","yes"
"11674","no"
"11675","no"
"11676","no"
"11677","no"
"11678","no"
"11679","no"
"11680","no"
"11681","no"
"11682","no"
"11683","yes"
"11684","no"
"11685","yes"
"11686","yes"
"11687","no"
"11688","no"
"11689","no"
"11690","no"
"11691","no"
"11692","no"
"11693","no"
"11694","no"
"11695","no"
"11696","yes"
"11697","no"
"11698","yes"
"11699","yes"
"11700","no"
"11701","no"
"11702","yes"
"11703","yes"
"11704","no"
"11705","no"
"11706","no"
"11707","no"
"11708","no"
"11709","no"
"11710","no"
"11711","no"
"11712","no"
"11713","no"
"11714","yes"
"11715","no"
"11716","no"
"11717","yes"
"11718","yes"
"11719","no"
"11720","yes"
"11721","no"
"11722","yes"
"11723","no"
"11724","no"
"11725","no"
"11726","no"
"11727","no"
"11728","yes"
"11729","yes"
"11730","no"
"11731","yes"
"11732","yes"
"11733","no"
"11734","yes"
"11735","no"
"11736","yes"
"11737","yes"
"11738","yes"
"11739","no"
"11740","yes"
"11741","yes"
"11742","no"
"11743","yes"
"11744","no"
"11745","no"
"11746","no"
"11747","yes"
"11748","no"
"11749","no"
"11750","no"
"11751","no"
"11752","no"
"11753","no"
"11754","yes"
"11755","no"
"11756","no"
"11757","yes"
"11758","no"
"11759","no"
"11760","no"
"11761","yes"
"11762","no"
"11763","yes"
"11764","yes"
"11765","no"
"11766","yes"
"11767","no"
"11768","no"
"11769","yes"
"11770","no"
"11771","no"
"11772","yes"
"11773","yes"
"11774","yes"
"11775","no"
"11776","no"
"11777","no"
"11778","no"
"11779","no"
"11780","no"
"11781","yes"
"11782","no"
"11783","yes"
"11784","no"
"11785","no"
"11786","no"
"11787","no"
"11788","no"
"11789","no"
"11790","no"
"11791","no"
"11792","no"
"11793","no"
"11794","no"
"11795","no"
"11796","no"
"11797","no"
"11798","yes"
"11799","no"
"11800","no"
"11801","yes"
"11802","no"
"11803","no"
"11804","no"
"11805","no"
"11806","no"
"11807","no"
"11808","yes"
"11809","no"
"11810","no"
"11811","no"
"11812","yes"
"11813","yes"
"11814","yes"
"11815","yes"
"11816","no"
"11817","no"
"11818","no"
"11819","no"
"11820","yes"
"11821","yes"
"11822","yes"
"11823","yes"
"11824","no"
"11825","yes"
"11826","yes"
"11827","yes"
"11828","no"
"11829","yes"
"11830","yes"
"11831","no"
"11832","no"
"11833","no"
"11834","no"
"11835","no"
"11836","yes"
"11837","yes"
"11838","yes"
"11839","no"
"11840","yes"
"11841","yes"
"11842","yes"
"11843","no"
"11844","yes"
"11845","no"
"11846","no"
"11847","no"
"11848","no"
"11849","yes"
"11850","no"
"11851","yes"
"11852","no"
"11853","no"
"11854","yes"
"11855","yes"
"11856","yes"
"11857","no"
"11858","yes"
"11859","no"
"11860","yes"
"11861","no"
"11862","no"
"11863","yes"
"11864","yes"
"11865","no"
"11866","yes"
"11867","yes"
"11868","no"
"11869","yes"
"11870","yes"
"11871","yes"
"11872","yes"
"11873","no"
